distid,intid,lunch,enrol,ptr,found,expp,revpp,avgsal,drop,grad,math4,math7,choice,psa,year,staff,avgben,y92,y93,y94,y95,y96,y97,y98,lexpp,lfound,lexpp_1,lfnd_1,lenrol,lenrolsq,lunchsq,lfndsq,math4_1,cmath4,gexpp,gexpp_1,gfound,gfnd_1,clunch,clnchsq,genrol,genrolsq,expp92,lexpp92,math4_92,cpi,rexpp,lrexpp,lrexpp_1,grexpp,grexpp_1
75060,75,19.35000038,731,19.29999924,4942,5072,5700,35132,8.850000381,72,55.29999924,40.40000153,,0,1996,,,0,0,0,0,1,0,0,8.531490326,8.505525589,8.506536484,8.452974319,6.59441328,43.48628616,374.4225159,72.34396362,56.59999847,-1.299999237,0.024953842,0.157525063,0.05255127,,-0.840000153,-33.21359253,-0.001367092,-0.018032074,3864,8.259458542,27.29999924,1.569000006,5188.374512,8.554175377,8.558321953,-0.004146576,0.129579544
75060,75,19.30999947,761,20.10000038,5195,5318,5992,36091,5.099999905,78.30000305,58,32,0,,1997,,,0,0,0,0,0,1,0,8.578852654,8.555452347,8.531490326,8.505525589,6.634633541,44.01836395,372.8760681,73.19576263,55.29999924,2.700000763,0.047362328,0.024953842,0.049926758,0.05255127,-0.040000916,-1.546447754,0.040220261,0.532077789,3864,8.259458542,27.29999924,1.605000019,5318,8.578852654,8.554175377,0.024677277,-0.004146576
75060,75,25.37999916,775,19.60000038,5442,5426,6216,35703,9,69,70,44,0,,1998,,,0,0,0,0,0,0,1,8.598957062,8.601902008,8.578852654,8.555452347,6.652863026,44.26058578,644.1443481,73.99272156,58,12,0.020104408,0.047362328,0.046449661,0.049926758,6.069999695,271.26828,0.018229485,0.242221832,3864,8.259458542,27.29999924,1.629999995,5342.779297,8.583500862,8.578852654,0.004648209,0.024677277
75070,75,16.39999962,1286,,,3297,,23421,7.400000095,72.69999695,35.09999847,25.70000076,,,1992,103.3000031,4247,1,0,0,0,0,0,0,8.100768089,,,,7.159291744,51.25545883,268.9599915,,,,,,,,,,,,,,,1.402999997,3771.692871,8.235279083,,,
75070,75,19,1260,,,3571,,22544,3.400000095,85.19999695,29.5,30.79999924,,,1993,115.8000031,4323,0,1,0,0,0,0,0,8.18060112,,8.100768089,,7.138866901,50.96342087,361,,35.09999847,-5.599998474,0.079833031,,,,2.600000381,92.04000854,-0.020424843,-0.292037964,3297,8.100768089,35.09999847,1.445000052,3966.404785,8.285614967,8.235279083,0.050335884,
75070,75,19.70000076,1237,,,3896,,24882,4.300000191,83.80000305,38.79999924,39.20000076,,,1994,104.3000031,6496,0,0,1,0,0,0,0,8.267705917,,8.18060112,,7.120444298,50.70072556,388.0900269,,29.5,9.299999237,0.087104797,0.079833031,,,0.700000763,27.09002686,-0.018422604,-0.262695313,3297,8.100768089,35.09999847,1.481999993,4219.352051,8.347436905,8.285614967,0.061821938,0.050335884
75070,75,20.87000084,1161,20.10000038,4225,4498,4960,32608,5.840000153,78.90000153,44.70000076,39.70000076,,0,1995,,,0,0,0,1,0,0,0,8.411388397,8.34877491,8.267705917,,7.057036877,49.80176926,435.5569458,69.70204163,38.79999924,5.900001526,0.14368248,0.087104797,,,1.170000076,47.46691895,-0.063407421,-0.898956299,3297,8.100768089,35.09999847,1.524000049,4737.066895,8.463173866,8.347436905,0.115736961,0.061821938
75070,75,25.87000084,1177,19.5,4528,4780,5227,31551,3.680000067,85,32.09999847,33,,0,1996,,,0,0,0,0,1,0,0,8.472195625,8.418035507,8.411388397,8.34877491,7.07072401,49.99513626,669.256958,70.8633194,44.70000076,-12.60000229,0.060807228,0.14368248,0.069260597,,5,233.7000122,0.013687134,0.193367004,3297,8.100768089,35.09999847,1.569000006,4889.674805,8.494880676,8.463173866,0.03170681,0.115736961
75070,75,28.53000069,1152,20.60000038,4835,5113,5434,35392,7.5,74.90000153,40,32,0,,1997,,,0,0,0,0,0,1,0,8.539541245,8.483636856,8.472195625,8.418035507,7.049254894,49.69199371,813.9609375,71.97209167,32.09999847,7.900001526,0.067345619,0.060807228,0.065601349,0.069260597,2.659999847,144.7039795,-0.021469116,-0.303142548,3297,8.100768089,35.09999847,1.605000019,5113,8.539541245,8.494880676,0.044660568,0.03170681
75070,75,30.42000008,1149,20.20000076,5170,5661,6307,37290,5.900000095,77.90000153,56,44,0,,1998,,,0,0,0,0,0,0,1,8.641355515,8.550627708,8.539541245,8.483636856,7.046647072,49.65523529,925.3764038,73.11323547,40,16,0.10181427,0.067345619,0.066990852,0.065601349,1.88999939,111.4154663,-0.002607822,-0.036758423,3297,8.100768089,35.09999847,1.629999995,5574.174805,8.625899315,8.539541245,0.08635807,0.044660568
75080,75,27,3227,,,3595,,26446,-1.200000048,104.8000031,23.70000076,27.5,,,1992,100.0999985,4707,1,0,0,0,0,0,0,8.187299728,,,,8.07930851,65.27522278,729,,,,,,,,,,,,,,,1.402999997,4112.598145,8.321810722,,,
75080,75,29.29999924,3271,,,3698,,28806,10.60000038,63.40000153,48.40000153,37.29999924,,,1993,96.59999847,5103,0,1,0,0,0,0,0,8.215547562,,8.187299728,,8.092850685,65.49423218,858.4899292,,23.70000076,24.70000076,0.028247833,,,,2.299999237,129.4899292,0.013542175,0.219009399,3595,8.187299728,23.70000076,1.445000052,4107.466797,8.320561409,8.321810722,-0.001249313,
75080,75,31,3247,,,4087,,31906,0.800000012,96.69999695,53.09999847,42.59999847,,,1994,88.80000305,7647,0,0,1,0,0,0,0,8.315566063,,8.215547562,,8.085486412,65.37509155,961,,48.40000153,4.699996948,0.100018501,0.028247833,,,1.700000763,102.5100708,-0.007364273,-0.119140625,3595,8.187299728,23.70000076,1.481999993,4426.20459,8.395298004,8.320561409,0.074736595,-0.001249313
75080,75,29.75,2970,23.5,4406,5001,5471,43578,-3.700000048,117.0999985,55.09999847,32.09999847,,0,1995,,,0,0,0,1,0,0,0,8.517393112,8.390722275,8.315566063,,7.996317387,63.94109344,885.0625,70.40422058,53.09999847,2,0.201827049,0.100018501,,,-1.25,-75.9375,-0.089169025,-1.433998108,3595,8.187299728,23.70000076,1.524000049,5266.800781,8.569178581,8.395298004,0.173880577,0.074736595
75080,75,30.46999931,2863,21.79999924,4690,5577,5953,41030,1.980000019,92.40000153,56.40000153,54.90000153,,0,1996,,,0,0,0,0,1,0,0,8.62640667,8.453187943,8.517393112,8.390722275,7.959625244,63.35563278,928.4208374,71.45638275,55.09999847,1.300003052,0.109013557,0.201827049,0.062465668,,0.719999313,43.3583374,-0.036692142,-0.585460663,3595,8.187299728,23.70000076,1.569000006,5704.961914,8.649091721,8.569178581,0.079913139,0.173880577
75080,75,32.25,2971,21,4976,5320,5747,41432,3.200000048,87.19999695,54,51,0,,1997,,,0,0,0,0,0,1,0,8.579228401,8.512381554,8.62640667,8.453187943,7.996654034,63.94647598,1040.0625,72.46063995,56.40000153,-2.400001526,-0.047178268,0.109013557,0.059193611,0.062465668,1.780000687,111.6416626,0.03702879,0.590843201,3595,8.187299728,23.70000076,1.605000019,5320,8.579228401,8.649091721,-0.069863319,0.079913139
75080,75,33.66999817,2977,20.29999924,5258,5489,6209,41725,2,91.30000305,70,53,0,,1998,,,0,0,0,0,0,0,1,8.610501289,8.567505836,8.579228401,8.512381554,7.998671532,63.97874451,1133.668823,73.40215302,54,16,0.031272888,-0.047178268,0.055124283,0.059193611,1.419998169,93.60632324,0.002017498,0.032268524,3595,8.187299728,23.70000076,1.629999995,5404.812988,8.59504509,8.579228401,0.015816689,-0.069863319
75100,75,23.89999962,235,,,2592,,27022,,,46.70000076,27.79999924,,,1992,63.09999847,5375,1,0,0,0,0,0,0,7.860185146,,,,5.459585667,29.8070755,571.2099609,,,,,,,,,,,,,,,1.402999997,2965.188965,7.99469614,,,
75100,75,11.19999981,224,,,2884,,25125,,,21.10000038,28.60000038,,,1993,77.90000153,5083,0,1,0,0,0,0,0,7.966933727,,7.860185146,,5.411645889,29.28591156,125.4399948,,46.70000076,-25.60000038,0.106748581,,,,-12.69999981,-445.7699585,-0.047939777,-0.52116394,2592,7.860185146,46.70000076,1.445000052,3203.335449,8.071948051,7.99469614,0.077251911,
75100,75,27.70000076,222,,,3040,,22322,0,,52.20000076,38.90000153,,,1994,88.30000305,5602,0,0,1,0,0,0,0,8.019613266,,7.966933727,,5.402677536,29.18892479,767.2900391,,21.10000038,31.10000038,0.052679539,0.106748581,,,16.5,641.8500366,-0.008968353,-0.096986771,2592,7.860185146,46.70000076,1.481999993,3292.307617,8.099344254,8.071948051,0.027396202,0.077251911
75100,75,24.13999939,183,22.39999962,4200,4288,4944,39239,0,,55,43.79999924,,0,1995,,,0,0,0,1,0,0,0,8.363575935,8.342840195,8.019613266,,5.209486008,27.13874435,582.739563,69.60298157,52.20000076,2.799999237,0.343962669,0.052679539,,,-3.560001373,-184.5504761,-0.193191528,-2.050180435,2592,7.860185146,46.70000076,1.524000049,4515.905273,8.415361404,8.099344254,0.316017151,0.027396202
75100,75,0,180,19.39999962,4506,4933,5860,36805,0,,64.30000305,75,,0,1996,,,0,0,0,0,1,0,0,8.503702164,8.413165092,8.363575935,8.342840195,5.192956924,26.96680069,0,70.78134918,55,9.300003052,0.140126228,0.343962669,0.070324898,,-24.13999939,-582.739563,-0.016529083,-0.171943665,2592,7.860185146,46.70000076,1.569000006,5046.185547,8.526388168,8.415361404,0.111026764,0.316017151
75100,75,0,171,18.60000038,4816,5196,5429,39110,,,56,78,0,,1997,,,0,0,0,0,0,1,0,8.555644035,8.479699135,8.503702164,8.413165092,5.141663551,26.43670464,0,71.90529633,64.30000305,-8.300003052,0.051941872,0.140126228,0.066534042,0.070324898,0,0,-0.051293373,-0.530096054,2592,7.860185146,46.70000076,1.605000019,5196,8.555644035,8.526388168,0.029255867,0.111026764
75100,75,0,168,15.5,5170,5283,5909,35631,,,75,84,0,,1998,,,0,0,0,0,0,0,1,8.572249413,8.550627708,8.555644035,8.479699135,5.123963833,26.25500488,0,73.11323547,56,19,0.016605377,0.051941872,0.070928574,0.066534042,0,0,-0.017699718,-0.181699753,2592,7.860185146,46.70000076,1.629999995,5201.972168,8.556793213,8.555644035,0.001149178,0.029255867
76060,76,33.20000076,1162,,,3600,,27156,0.699999988,97.69999695,50,49.29999924,,,1992,84.30000305,5422,1,0,0,0,0,0,0,8.188689232,,,,7.057898045,49.8139267,1102.23999,,,,,,,,,,,,,,,1.402999997,4118.317871,8.323200226,,,
76060,76,29.39999962,1215,,,3613,,28025,0,100,57,51.59999847,,,1993,84.5,5676,0,1,0,0,0,0,0,8.192294121,,8.188689232,,7.102499485,50.44549942,864.3599854,,50,7,0.003604889,,,,-3.800001144,-237.8800049,0.04460144,0.631572723,3600,8.188689232,50,1.445000052,4013.055176,8.297307968,8.323200226,-0.025892258,
76060,76,26.79999924,1194,,,4172,,30140,0.300000012,98.69999695,46.29999924,43.40000153,,,1994,86,8368,0,0,1,0,0,0,0,8.336151123,,8.192294121,,7.085064411,50.19813919,718.2399292,,57,-10.70000076,0.143857002,0.003604889,,,-2.600000381,-146.1200562,-0.017435074,-0.247360229,3600,8.188689232,50,1.481999993,4518.259277,8.415882111,8.297307968,0.118574142,-0.025892258
76060,76,27.02000046,1085,25.10000038,4528,4817,5309,40435,1.690000057,93.09999847,69.30000305,53.5,,0,1995,,,0,0,0,1,0,0,0,8.479907036,8.418035507,8.336151123,,6.98933506,48.85080338,730.0804443,70.8633194,46.29999924,23.00000381,0.143755913,0.143857002,,,0.220001221,11.84051514,-0.095729351,-1.347335815,3600,8.188689232,50,1.524000049,5073.021484,8.531691551,8.415882111,0.115809441,0.118574142
76060,76,23.29999924,1118,24.10000038,4799,5027,5367,41522,4.53000021,82.80000305,81.19999695,74,,0,1996,,,0,0,0,0,1,0,0,8.522578239,8.47616291,8.479907036,8.418035507,7.019296646,49.27052689,542.8899536,71.84533691,69.30000305,11.8999939,0.042671204,0.143755913,0.058127403,,-3.720001221,-187.1904907,0.029961586,0.419723511,3600,8.188689232,50,1.569000006,5142.342285,8.545264244,8.531691551,0.013572693,0.115809441
76060,76,24.85000038,1134,23.10000038,5071,5438,5810,41714,5.800000191,78.80000305,79,57,29,,1997,,,0,0,0,0,0,1,0,8.601166725,8.531292915,8.522578239,8.47616291,7.033506393,49.47021103,617.522522,72.78295898,81.19999695,-2.199996948,0.078588486,0.042671204,0.055130005,0.058127403,1.550001144,74.63256836,0.014209747,0.199684143,3600,8.188689232,50,1.605000019,5438,8.601166725,8.545264244,0.055902481,0.013572693
76060,76,23.19000053,1124,22,5338,5539,6300,41704,1.200000048,95.30000305,85,74,52,,1998,,,0,0,0,0,0,0,1,8.619568825,8.582606316,8.601166725,8.531292915,7.024649143,49.3456955,537.776123,73.66113281,79,6,0.0184021,0.078588486,0.0513134,0.055130005,-1.659999847,-79.74639893,-0.00885725,-0.124515533,3600,8.188689232,50,1.629999995,5454.045898,8.604112625,8.601166725,0.0029459,0.055902481
76070,76,34.59999847,735,,,3402,,28196,0,100,25.5,42.20000076,,,1992,87.80000305,5443,1,0,0,0,0,0,0,8.132119179,,,,6.599870682,43.55829239,1197.159912,,,,,,,,,,,,,,,1.402999997,3891.810303,8.266630173,,,
76070,76,35.59999847,747,,,3568,,30047,0,97,22.39999962,58.29999924,,,1993,85.80000305,6299,0,1,0,0,0,0,0,8.179760933,,8.132119179,,6.616065025,43.77231598,1267.359863,,25.5,-3.100000381,0.047641754,,,,1,70.19995117,0.016194344,0.21402359,3402,8.132119179,25.5,1.445000052,3963.07251,8.28477478,8.266630173,0.018144608,
76070,76,34,744,,,3876,,31537,6.400000095,74.09999847,37.70000076,62.20000076,,,1994,83.90000153,9351,0,0,1,0,0,0,0,8.262558937,,8.179760933,,6.612040997,43.71908569,1156,,22.39999962,15.30000114,0.082798004,0.047641754,,,-1.599998474,-111.3598633,-0.004024029,-0.053230286,3402,8.132119179,25.5,1.481999993,4197.692383,8.342289925,8.28477478,0.057515144,0.018144608
76070,76,36.47000122,760,23.5,4274,4798,5032,40619,0.5,97.5,52.40000153,68.59999847,,0,1995,,,0,0,0,1,0,0,0,8.475954056,8.360305786,8.262558937,,6.633318424,44.00091171,1330.061035,69.89471436,37.70000076,14.70000076,0.213395119,0.082798004,,,2.470001221,174.0610352,0.021277428,0.281826019,3402,8.132119179,25.5,1.524000049,5053.011719,8.527739525,8.342289925,0.1854496,0.057515144
76070,76,37.5,729,21.20000076,4572,5327,5867,39235,-3.24000001,112.6999969,48.09999847,64.80000305,,0,1996,,,0,0,0,0,1,0,0,8.580543518,8.427705765,8.475954056,8.360305786,6.591673851,43.45016479,1406.25,71.02622223,52.40000153,-4.300003052,0.104589462,0.213395119,0.067399979,,1.029998779,76.18896484,-0.041644573,-0.550746918,3402,8.132119179,25.5,1.569000006,5449.225586,8.603228569,8.527739525,0.075489044,0.1854496
76070,76,38.95999908,741,21.39999962,4874,5405,5773,40195,1.799999952,93.59999847,55,44,28,,1997,,,0,0,0,0,0,1,0,8.595079422,8.491670609,8.580543518,8.427705765,6.608000755,43.6656723,1517.88147,72.1084671,48.09999847,6.900001526,0.014535904,0.104589462,0.063964844,0.067399979,1.459999084,111.6314697,0.016326904,0.215507507,3402,8.132119179,25.5,1.605000019,5405,8.595079422,8.603228569,-0.008149147,0.075489044
76070,76,39.15000153,710,20.39999962,5172,5744,6205,42051,3.5,85.59999847,47,73,33,,1998,,,0,0,0,0,0,0,1,8.655911446,8.5510149,8.595079422,8.491670609,6.565265179,43.10270691,1532.722656,73.11985779,55,-8,0.060832024,0.014535904,0.059344292,0.063964844,0.190002441,14.84118652,-0.042735577,-0.562965393,3402,8.132119179,25.5,1.629999995,5655.901855,8.640455246,8.595079422,0.045375824,-0.008149147
76080,76,28.39999962,2325,,,3420,,28275,2.200000048,91.59999847,22.5,31.5,,,1992,86.80000305,6228,1,0,0,0,0,0,0,8.137395859,,,,7.751475334,60.08536911,806.5599976,,,,,,,,,,,,,,,1.402999997,3912.4021,8.271906853,,,
76080,76,27.5,2375,,,3574,,28192,0.300000012,98.69999695,44.09999847,38.70000076,,,1993,90.80000305,6440,0,1,0,0,0,0,0,8.181440353,,8.137395859,,7.772752762,60.41568375,756.25,,22.5,21.59999847,0.044044495,,,,-0.899999619,-50.30999756,0.021277428,0.330314636,3420,8.137395859,22.5,1.445000052,3969.736816,8.286455154,8.271906853,0.014548302,
76080,76,28.60000038,2397,,,4067,,22155,2.700000048,89.80000305,45.40000153,58.90000153,,,1994,124.4000015,6530,0,0,1,0,0,0,0,8.310661316,,8.181440353,,7.781973362,60.55910873,817.960022,,44.09999847,1.300003052,0.129220963,0.044044495,,,1.100000381,61.71002197,0.0092206,0.143424988,3420,8.137395859,22.5,1.481999993,4404.544434,8.390392303,8.286455154,0.103937149,0.014548302
76080,76,29.45999908,2358,24.29999924,4200,4542,4973,37099,1.450000048,93.40000153,59.79999924,69.69999695,,0,1995,,,0,0,0,1,0,0,0,8.421122551,8.342840195,8.310661316,,7.76556921,60.3040657,867.8915405,69.60298157,45.40000153,14.39999771,0.110461235,0.129220963,,,0.859998703,49.93151855,-0.016404152,-0.25504303,3420,8.137395859,22.5,1.524000049,4783.405273,8.47290802,8.390392303,0.082515717,0.103937149
76080,76,27.90999985,2409,23.79999924,4506,4671,5239,37849,3.109999895,88.30000305,48.90000153,73.5,,0,1996,,,0,0,0,0,1,0,0,8.449128151,8.413165092,8.421122551,8.342840195,7.786966801,60.63685226,778.9680786,70.78134918,59.79999924,-10.89999771,0.0280056,0.110461235,0.070324898,,-1.549999237,-88.92346191,0.021397591,0.33278656,3420,8.137395859,22.5,1.569000006,4778.173828,8.471814156,8.47290802,-0.001093864,0.082515717
76080,76,26.63999939,2474,23.5,4816,4835,5488,38357,4,85.40000153,45,75,4,,1997,,,0,0,0,0,0,1,0,8.483636856,8.479699135,8.449128151,8.413165092,7.81359148,61.05221176,709.6895752,71.90529633,48.90000153,-3.900001526,0.034508705,0.0280056,0.066534042,0.070324898,-1.270000458,-69.27850342,0.02662468,0.415359497,3420,8.137395859,22.5,1.605000019,4835,8.483636856,8.471814156,0.011822701,-0.001093864
76080,76,27.86000061,2535,23,5170,4873,5938,38248,3.900000095,86.90000153,76,80,6,,1998,,,0,0,0,0,0,0,1,8.491464615,8.550627708,8.483636856,8.479699135,7.837948799,61.43344116,776.1796265,73.11323547,45,31,0.007827759,0.034508705,0.070928574,0.066534042,1.220001221,66.49005127,0.024357319,0.381229401,3420,8.137395859,22.5,1.629999995,4798.260742,8.476008415,8.483636856,-0.007628441,0.011822701
76090,76,21.39999962,1035,,,3332,,29076,3.799999952,86.09999847,34.59999847,26.20000076,,,1992,80.69999695,6092,1,0,0,0,0,0,0,8.111328125,,,,6.942156792,48.19354248,457.9599915,,,,,,,,,,,,,,,1.402999997,3811.731934,8.245839119,,,
76090,76,23.20000076,1055,,,3487,,29107,3.799999952,86.30000305,32.09999847,45.5,,,1993,86.09999847,6243,0,1,0,0,0,0,0,8.156797409,,8.111328125,,6.961296082,48.45964432,538.2400513,,34.59999847,-2.5,0.045469284,,,,1.800001144,80.28005981,0.01913929,0.266101837,3332,8.111328125,34.59999847,1.445000052,3873.10376,8.261811256,8.245839119,0.015972137,
76090,76,22.39999962,1054,,,4048,,33993,1.399999976,94.5,39,50.70000076,,,1994,80,9841,0,0,1,0,0,0,0,8.305977821,,8.156797409,,6.960347652,48.44643784,501.7599792,,32.09999847,6.900001526,0.149180412,0.045469284,,,-0.800001144,-36.48007202,-0.000948429,-0.013206482,3332,8.111328125,34.59999847,1.481999993,4383.967773,8.385709763,8.261811256,0.123898506,0.015972137
76090,76,22.97999954,976,23.89999962,4349,4967,5209,36805,5.329999924,80.90000153,55.40000153,43.20000076,,0,1995,,,0,0,0,1,0,0,0,8.51057148,8.377700806,8.305977821,,6.883462429,47.38205338,528.0803833,70.18586731,39,16.40000153,0.204593658,0.149180412,,,0.579999924,26.32040405,-0.076885223,-1.06438446,3332,8.111328125,34.59999847,1.524000049,5230.994141,8.562356949,8.385709763,0.176647186,0.123898506
76090,76,25.18000031,972,24.70000076,4639,5126,5541,40767,8.949999809,67.30000305,50.59999847,43.40000153,,0,1996,,,0,0,0,0,1,0,0,8.542080879,8.442254066,8.51057148,8.377700806,6.879355907,47.32553864,634.0324097,71.27165222,55.40000153,-4.800003052,0.031509399,0.204593658,0.064553261,,2.200000763,105.9520264,-0.004106522,-0.05651474,3332,8.111328125,34.59999847,1.569000006,5243.61377,8.56476593,8.562356949,0.002408981,0.176647186
76090,76,26.48999977,987,23.20000076,4932,5196,5761,39870,2.400000095,90.69999695,33,51,14,,1997,,,0,0,0,0,0,1,0,8.555644035,8.503499985,8.542080879,8.442254066,6.89467001,47.53647614,701.7200928,72.30950928,50.59999847,-17.59999847,0.013563156,0.031509399,0.061245918,0.064553261,1.309999466,67.68768311,0.015314102,0.2109375,3332,8.111328125,34.59999847,1.605000019,5196,8.555644035,8.56476593,-0.009121895,0.002408981
76090,76,36.40000153,953,21.89999962,5221,5393,6084,40453,4.699999809,82.5,72,58,20,,1998,,,0,0,0,0,0,0,1,8.592857361,8.560443878,8.555644035,8.503499985,6.859614849,47.05431747,1324.960083,73.28119659,33,39,0.037213326,0.013563156,0.056943893,0.061245918,9.910001755,623.2399902,-0.035055161,-0.482158661,3332,8.111328125,34.59999847,1.629999995,5310.285156,8.577401161,8.555644035,0.021757126,-0.009121895
76140,76,29.60000038,1453,,,3503,,29240,1.799999952,92.80000305,31.39999962,29,,,1992,87.19999695,6157,1,0,0,0,0,0,0,8.161375046,,,,7.281385899,53.01858139,876.1600342,,,,,,,,,,,,,,,1.402999997,4007.352051,8.29588604,,,
76140,76,30.10000038,1477,,,3704,,28943,3.599999905,85.19999695,49,33,,,1993,91.90000153,6275,0,1,0,0,0,0,0,8.217168808,,8.161375046,,7.297768116,53.25741959,906.0100098,,31.39999962,17.60000038,0.055793762,,,,0.5,29.84997559,0.016382217,0.238838196,3503,8.161375046,31.39999962,1.445000052,4114.131348,8.322182655,8.29588604,0.026296616,
76140,76,31.89999962,1524,,,4164,,32130,2.700000048,90.59999847,51.90000153,45,,,1994,88.80000305,9322,0,0,1,0,0,0,0,8.334231377,,8.217168808,,7.329093933,53.71561813,1017.609985,,49,2.900001526,0.117062569,0.055793762,,,1.799999237,111.5999756,0.031325817,0.458198547,3503,8.161375046,31.39999962,1.481999993,4509.595215,8.413962364,8.322182655,0.091779709,0.026296616
76140,76,31.22999954,1486,22.89999962,4669,4927,5540,38414,6.789999962,75.69999695,60.40000153,42.5,,0,1995,,,0,0,0,1,0,0,0,8.502485275,8.448699951,8.334231377,,7.303843021,53.34612274,975.3128662,71.38053131,51.90000153,8.5,0.168253899,0.117062569,,,-0.670000076,-42.29711914,-0.025250912,-0.369495392,3503,8.161375046,31.39999962,1.524000049,5188.868164,8.554270744,8.413962364,0.14030838,0.091779709
76140,76,35.22999954,1469,23,4924,5242,5764,41778,3.900000095,85.5,62.09999847,46.90000153,,0,1996,,,0,0,0,0,1,0,0,8.564458847,8.501876831,8.502485275,8.448699951,7.292336941,53.17817688,1241.152832,72.28190613,60.40000153,1.699996948,0.061973572,0.168253899,0.05317688,,4,265.8399658,-0.011506081,-0.167945862,3503,8.161375046,31.39999962,1.569000006,5362.275391,8.587143898,8.554270744,0.032873154,0.14030838
